business_id,entity_id,confidence_score
44583,20671,100
44759,20671,100
44617,89791,100
44627,32609,83
44630,38537,100
44642,38537,100
44635,40888,100
44672,65170,100
45512,65170,100
44677,88574,100
44726,62345,100
44743,31236,81
44752,55421,81
44753,55421,81
44809,9722,100
44832,27818,83
44923,27818,83
44842,64129,100
44847,64129,100
44859,49439,100
45451,49439,100
44875,47328,94
44904,40118,100
44936,79688,100
44943,92145,100
45494,92145,100
45024,67900,81
47117,67900,81
45050,64917,93
46730,64917,93
45051,85180,100
45093,85180,100
45053,31231,100
45054,31231,100
45083,26158,100
46620,26158,100
45101,534,100
45137,77065,93
53935,77065,100
52183,26143,100
45175,68683,93
45993,68683,89
45182,37208,100
45183,62121,100
45540,62121,100
45194,17415,100
45215,17415,100
45202,31303,100
46716,31303,100
45206,58429,100
45234,67238,100
45762,67238,100
45243,63842,91
45255,63842,91
45248,30077,100
45272,22672,100
45287,18851,100
47401,18851,100
45319,15698,93
45357,51856,100
49113,51856,100
45395,17780,100
45402,20159,100
45452,1471,87
45456,70263,100
45507,62525,100
47651,62525,100
45551,56546,88
45637,37652,81
46371,59519,100
45750,50896,100
45772,21466,89
47902,21466,89
45825,64261,100
47950,64261,100
45851,36597,97
45863,19388,88
45871,69335,100
45943,92233,100
45956,50644,100
45966,18585,93
45970,73953,100
48242,73953,100
45971,12680,100
46913,12680,100
46015,74995,100
46047,86870,100
47456,86870,100
46088,49870,100
50168,49870,100
46106,5091,91
46127,45356,100
46128,45356,100
46161,41399,100
46180,15890,100
46208,27417,100
46212,50654,100
46296,28737,92
50011,84443,92
46325,48388,100
47771,48388,100
46402,76760,100
46403,76760,100
46482,56958,89
46486,32003,100
46518,70606,100
46536,23641,100
46539,39966,100
46589,24691,85
46657,24691,100
46605,49235,100
46606,49235,93
46666,60974,100
46672,75167,100
46707,24462,100
46787,58285,100
46813,40397,100
54521,40397,100
46819,32307,81
46819,76423,100
46857,35292,100
46863,56918,100
47340,56918,100
46871,26363,100
47050,26363,100
46888,59436,100
46926,5806,100
46978,48191,100
47019,77958,100
47065,72874,87
49640,72874,87
47098,17043,88
47099,17043,88
47133,39175,100
52643,39175,100
47136,39680,100
47171,12332,83
47181,41339,100
47190,53349,100
47650,53349,100
47195,1684,100
47206,16598,88
47216,85265,100
49141,85265,100
47240,2791,100
47264,72646,100
47312,67193,100
47867,67193,100
47334,67019,100
47405,8471,100
47451,38076,100
50278,38076,100
47459,59965,100
47469,66972,100
47476,66972,100
47479,43530,93
47494,65788,100
47513,86908,100
49992,86908,100
47521,12815,100
47524,84694,100
48709,84694,100
47590,1863,100
48685,1863,100
47607,40905,100
47640,9237,100
47660,17123,100
47662,57462,100
49635,57462,100
47668,53898,100
47671,54285,100
48263,54285,100
47673,66783,95
48656,66783,95
47746,80173,83
47758,74071,100
47765,78507,100
49702,78507,100
47780,20725,92
47876,19759,100
47896,57055,89
47912,27685,100
50519,51032,100
47996,2328,86
48070,8844,92
48087,62231,100
48088,62231,100
48097,56195,100
52071,56195,100
48115,85079,100
48140,87558,100
50010,87558,100
48143,41833,88
48187,91594,100
48269,28101,100
49906,28101,100
48272,64197,100
48292,60466,83
48295,45143,100
49080,45143,100
48317,38326,100
48341,38326,100
48349,67962,86
48351,4631,100
48357,57124,100
48364,57124,100
48401,35383,100
48410,3529,100
48419,73524,100
48422,82980,100
48423,82980,100
48467,65452,100
48500,59969,91
48516,59969,91
48598,21875,81
48615,53831,100
48623,53831,100
48618,23363,89
48620,8629,88
50588,8629,88
48643,24455,100
48823,24455,100
48648,75389,94
50960,75389,94
48671,76612,100
48673,61328,81
48696,68676,87
51282,68676,87
48702,32408,82
48726,61236,100
48748,64409,100
48773,61503,100
48787,331,93
48919,70438,100
48937,74147,100
48938,74147,100
48987,48128,100
50889,48128,100
48988,9634,81
51049,9634,81
48995,21825,100
49114,53813,100
51849,53813,100
49132,20609,100
50991,20609,100
49146,8954,100
49161,44444,100
49179,24595,100
51020,24595,100
49223,51280,100
49261,90748,94
49273,6803,100
49295,78597,100
49314,79112,100
49361,18867,100
49437,82226,100
49461,22440,90
51252,22440,90
49473,74842,100
49476,74842,100
49487,79872,88
49507,16204,91
51200,16204,91
49567,79383,100
49568,67288,100
49570,89838,100
49624,88438,100
49629,30651,82
49631,11806,100
51270,11806,100
49672,71305,100
49691,37092,100
49736,67498,100
49737,58125,100
50238,58125,100
49746,57576,100
49750,54769,85
49813,34477,100
49822,34477,100
49829,13628,100
49877,2048,100
49894,12568,88
49935,93386,100
50865,93386,100
49962,16292,100
49963,16292,100
49972,80194,100
50104,37491,100
51171,37491,100
50194,32168,92
50195,32168,92
50199,30162,100
50248,14752,100
50249,14752,100
50273,57638,100
51462,57638,100
50312,32959,100
51799,32959,100
50322,45940,100
50338,32668,100
50340,44507,100
50355,90163,83
51213,90163,83
50368,30019,100
50373,14834,100
50382,80055,81
50390,80055,81
50400,81138,100
50423,19791,100
50433,75423,100
50434,83689,100
50442,39106,100
50446,67619,88
51581,67619,88
50478,10344,100
52933,10344,100
51239,86008,100
50529,2188,100
50534,4994,100
50589,58543,100
50603,2426,100
50612,859,100
50670,10153,90
50690,30212,100
50697,28741,81
50745,16632,100
50755,22249,100
50756,22249,100
50802,35047,100
50891,67086,88
50949,85151,100
50968,66187,89
51039,33926,100
51045,1776,100
52352,1776,100
51069,77988,100
51133,662,100
51137,74034,100
51152,10679,100
51153,4544,95
51161,69133,100
51203,43425,100
51245,35074,87
51255,23095,100
51271,23358,83
51317,88388,100
51341,48715,95
52435,48715,91
51379,19461,100
51732,19461,100
51403,6837,100
51412,22798,100
51448,67837,100
53095,67837,100
51459,82637,100
51460,63324,100
51467,21506,100
51474,42551,100
51492,78599,100
51494,88215,100
51500,11154,81
51535,84293,100
51546,32333,100
51555,53506,100
51559,22414,94
51585,39137,100
51609,89569,100
51624,36227,94
52271,36227,83
51638,49454,100
51644,58216,100
51782,58216,100
51657,44263,100
51674,23263,100
51679,10787,100
51681,46392,100
51691,91846,91
51706,17241,92
51740,63172,100
51746,63172,100
51768,7937,81
51877,21666,90
51888,56442,100
51889,56442,100
51890,3251,100
51894,59875,100
51904,3379,100
51959,33259,93
51983,48943,100
52029,18976,85
52139,84271,100
52142,40151,100
52884,68726,100
52150,54927,100
52155,60101,100
52196,35439,100
52207,15963,100
52241,77690,89
52317,15046,100
52337,33607,100
52340,3214,100
52341,33037,100
52373,8351,100
52379,91120,100
52449,53045,100
52450,53045,100
52507,3241,100
52516,41046,92
53713,41398,100
52577,56161,100
52664,71698,87
52948,71698,87
52679,27434,100
53320,27434,100
52696,83006,100
52705,53333,100
52732,49626,94
52787,20195,100
53059,46334,83
54107,89521,100
52804,36536,100
52821,44024,100
52871,40084,100
52891,82575,100
52946,80463,100
52949,62274,100
53177,62274,100
52982,72693,100
53030,67815,100
53038,64768,100
53098,88829,100
53151,88829,100
53153,72186,100
53167,13559,82
53195,61860,100
53228,16307,100
53239,77112,100
53264,46098,100
53265,46098,100
53298,61646,91
53301,86329,100
53335,59302,100
53358,59097,100
53402,14251,100
53406,43890,87
53407,43890,87
53412,45278,86
53413,74562,100
53480,46622,89
53498,49775,100
53546,93973,100
53554,4809,100
53563,21303,100
53615,70900,100
53663,82635,100
53680,82635,100
53685,52541,89
53688,54456,100
53716,66550,100
53858,50942,100
53864,89702,100
53872,89702,100
53870,74858,100
53883,41238,100
54493,41238,100
53900,29490,100
53904,77932,85
53916,51638,100
53922,6954,100
53971,78858,95
54042,28383,100
54126,62950,100
54161,88769,100
54198,42261,96
54229,5196,95
54260,14997,100
54268,51334,100
54300,23181,100
54321,64355,100
54356,21574,100
54362,35386,100
54417,35386,100
54387,18802,87
54427,87880,100
54446,22273,100
54499,45570,100
54524,51839,100
54536,93643,100
86900,90409,100
87356,90409,100
86904,80847,81
88049,80847,81
86905,43869,100
86908,79625,100
86911,19275,87
86916,9371,100
86920,44904,100
86923,1040,93
86926,93221,85
86947,61279,100
86968,12324,93
86981,83445,90
86982,83445,90
88072,32612,100
89467,32612,100
86996,65304,100
87011,20545,100
88291,20545,100
87012,90988,86
87023,90439,86
87045,12315,100
89833,12315,100
87047,72557,100
87051,5260,100
87053,40400,100
87063,29108,92
87616,29108,92
87064,23996,100
89333,23996,100
87065,59868,100
87066,59868,100
87071,86288,100
87641,86288,100
87101,43361,100
87716,43361,100
87105,50848,100
87116,39111,100
87124,70169,84
87129,75096,100
87142,12509,100
87147,85523,86
87148,85523,86
87149,36401,100
87412,36401,100
88528,84476,100
87158,55822,100
89107,55822,100
87159,27419,100
88002,27419,100
87162,54367,100
87400,50857,100
87403,50857,100
90275,49396,82
90416,49396,82
87211,78609,100
87218,53041,100
88534,53041,100
87228,78509,87
89955,78509,87
87234,67595,100
87235,67595,89
87247,82491,96
87257,34069,100
87268,49879,100
87269,49879,100
87285,10923,86
87286,10923,100
87311,83755,83
88111,83755,83
87316,11224,100
87332,54137,100
87354,1493,82
94252,17763,100
87376,38787,86
87377,38787,86
87391,77645,100
87404,63006,100
87406,67769,100
87420,47140,100
87427,66845,91
87429,93363,100
87440,19659,100
88709,19659,100
87465,39295,100
87505,59999,100
89896,59999,100
87510,93476,100
87630,93476,81
87514,57090,100
87514,73595,100
87517,27848,82
87520,47705,100
88469,47705,100
87522,33899,100
88746,21337,100
87532,42976,100
87537,28561,100
88888,28561,96
87561,27672,100
87563,27672,100
87564,42904,100
89022,42904,100
87577,49123,95
87612,43188,100
87668,32602,100
88108,32602,100
87678,47016,100
88727,47016,100
87687,20391,100
87696,25822,100
87702,18450,100
87717,46151,100
87725,50960,100
87727,50960,100
87736,90296,100
88495,90296,100
87744,18491,100
87766,37067,100
87772,69292,100
88969,69292,100
87775,18713,96
87781,55153,96
91526,17363,100
91804,17363,100
87797,8010,100
87844,57208,91
88077,57208,90
87845,85593,89
88928,85593,89
87848,84781,88
88425,10415,100
90257,10415,100
87903,9569,100
87973,9569,100
87913,23774,100
87921,79088,94
87927,8751,100
87951,90950,100
89347,90950,100
87954,67887,100
87968,86821,100
87990,84599,100
87995,29104,100
87998,55702,100
88007,91362,100
90784,91362,100
88070,6567,100
89518,70679,97
88110,20537,100
88144,18243,89
88152,42342,100
89543,42342,100
88160,71907,100
89557,71907,100
91637,38771,100
91660,38771,100
88173,7971,100
89574,7971,100
88189,90082,100
88191,90082,100
88211,18797,100
88242,60809,89
88379,60809,89
88266,62854,87
88267,62854,87
88284,74811,100
88310,70224,100
88313,12871,100
88314,12871,100
88325,76690,88
88326,76690,88
88349,12702,100
88350,15880,84
88357,11292,100
89775,11292,100
88394,77801,100
88731,77801,100
88396,54041,92
97366,35870,100
97367,35870,100
88458,93156,100
88460,21372,100
88733,21372,100
88465,2907,100
88476,55767,100
88483,27427,100
88502,30201,100
88507,91002,100
91114,91002,100
88515,79531,100
88521,71405,100
88524,13695,100
88541,79411,100
88564,79411,100
88543,60719,100
88573,59008,100
88579,11719,100
88590,94141,100
89075,94141,100
88604,70233,100
90057,70233,93
88619,22687,100
88632,40464,100
90152,40464,100
88639,75594,88
88925,75594,88
88648,16313,91
88657,23907,100
91712,23907,100
88660,86225,100
88683,51431,100
88684,51431,100
88686,30412,100
88688,30412,100
96374,9878,100
88713,27935,100
88724,38034,100
88763,38034,100
88749,67699,93
88766,57231,100
88767,54776,100
88800,1957,100
88815,74585,100
88825,14220,100
88839,3612,100
89392,3612,100
88858,28731,81
89550,28731,81
88862,34924,100
88876,48073,100
88883,50378,100
88884,50378,100
88889,64525,100
88891,67330,100
89012,67330,100
88920,70348,100
88953,90010,100
88965,70543,100
88972,66246,100
90436,66246,100
88985,76081,100
89002,29803,94
93691,36656,82
94025,36656,82
89023,52219,91
90482,52219,91
89024,77495,100
89043,69706,100
89064,11868,100
89069,11868,100
89072,5687,100
89074,2508,100
89118,51417,100
89140,52593,100
89470,94325,100
89185,85858,100
89197,77021,100
90234,77021,100
89218,87563,100
89251,63525,83
90418,63525,83
89275,2732,100
89302,33383,92
89309,21133,100
89314,45517,100
89315,18453,100
89336,76610,96
89340,65624,82
90847,65624,82
89343,38708,100
90468,38708,100
93149,23136,94
89389,5895,100
89403,6328,100
89438,94546,100
89490,90702,100
91025,90702,100
89493,85077,100
97927,28271,100
89510,7839,100
90017,7839,100
89517,29625,100
89549,53774,100
89553,34144,100
91710,34144,100
92521,55010,95
89576,84089,95
89608,75475,100
89609,75475,100
89621,41955,100
92038,41955,100
89626,92012,83
89630,34830,100
95535,34830,84
91253,10651,95
89639,66981,91
89650,63116,100
89677,43517,100
89689,17438,100
89689,18322,100
89695,76096,100
89712,22110,100
89779,69138,100
89791,44122,100
89814,44122,100
89866,65981,91
90059,65981,91
89894,29093,94
89900,65097,100
89918,91110,100
90669,91110,100
89919,86291,100
89922,26583,100
89923,26583,100
89936,14467,100
89938,14467,100
89940,52497,100
89941,52497,100
89981,75026,83
89982,75026,86
90023,3261,100
90029,87665,100
90049,88729,100
91609,88729,100
90053,83003,100
90068,87914,100
90076,86503,95
90077,86503,95
90108,7431,100
90109,7431,100
90116,33223,90
91685,33223,90
96513,45930,100
90137,39453,100
90141,66478,100
91720,66478,100
90148,9142,100
90150,82425,100
90181,76204,100
92215,76204,100
90182,31585,100
90648,31585,100
93930,60633,100
97354,60633,100
90220,92632,100
91771,92632,100
96941,92632,100
90226,35101,100
91027,35101,100
97555,75046,100
98226,75046,100
90258,22969,83
90261,21105,100
90621,21105,100
90268,24339,100
90273,57809,100
91845,57809,100
90287,87832,100
90980,87832,100
90301,15232,100
90374,15232,100
90307,23994,100
91875,23994,100
90315,85381,100
90317,32525,100
90324,25134,100
90370,25134,100
90339,80202,100
90667,80202,100
90341,39564,87
90349,84866,100
90350,84866,100
90360,41815,87
90825,85449,86
93122,85449,86
94855,24441,100
96201,24441,100
98110,61483,93
90403,86550,100
90409,77293,100
91962,77293,100
90410,48939,100
91961,48939,100
97728,45974,100
90430,6550,100
92002,6550,100
90447,73722,92
90490,47204,100
90492,47204,100
90509,53157,100
90513,35936,93
90553,1821,100
90554,1821,100
90559,18150,100
90616,68279,91
90622,88834,100
90643,93539,100
90644,93539,100
90686,3868,83
90698,33764,100
90711,87830,100
91336,87830,100
90721,38004,100
90722,66714,100
90741,35840,96
90744,84683,100
91308,84683,100
90758,49173,100
95729,49173,100
90831,69036,100
90837,91344,100
90843,5480,88
92546,5480,88
90851,91944,100
90942,91944,100
92041,51289,100
92589,65972,95
90933,30864,100
90934,8322,100
90939,80829,100
90965,62819,100
90966,62819,100
90976,45476,100
90989,61713,100
90993,61713,100
90992,48543,100
92231,48543,100
91946,6332,100
93717,6332,100
91015,43627,88
91068,44559,83
92708,44559,83
91076,67724,100
91478,67724,100
91078,24159,100
91079,24159,100
91113,30996,100
92864,30996,100
91115,90912,95
92858,90912,95
91128,19497,100
94859,59578,100
91136,15049,100
91176,85689,100
91180,49521,90
91181,49521,90
91195,68743,100
91224,6433,100
91227,28522,100
91620,28522,100
91228,57580,95
92992,57580,95
91240,1467,100
91380,1467,100
91252,94080,100
91262,37590,100
91264,36842,100
93175,36842,100
91297,55940,100
91304,60657,93
91421,60657,93
97632,85126,100
91316,13861,100
91561,13861,100
91351,42388,100
91355,16576,100
91367,42573,82
91368,42573,82
91394,57773,100
91400,45851,100
91404,60205,100
91435,44789,100
91496,511,100
91501,511,100
91503,32130,100
91516,50527,100
91530,80510,100
93282,80510,100
91541,8009,100
91542,8009,100
91560,10729,100
91615,46521,87
92352,46521,87
91627,73207,94
91687,61825,94
91722,64933,83
91724,47239,88
91732,59631,100
91733,59631,100
91734,75341,100
91761,85493,100
91782,28106,100
93539,28106,100
92063,31024,100
91801,7256,100
91860,56510,95
91861,56510,95
91865,19856,95
97333,19856,95
91868,82458,100
91870,93810,100
92484,93810,100
91878,15720,100
91907,9942,100
91916,76276,100
91934,58355,84
91935,58355,84
91994,61819,100
92017,69948,100
92027,82417,100
94207,82417,95
92035,60671,100
93079,60671,100
92040,81186,100
93810,81186,100
92045,7212,100
92051,32311,100
92068,26496,93
92092,17279,100
96426,17279,100
92110,64130,89
92124,32137,100
92128,32137,100
92154,14981,100
92158,76155,100
92174,59056,100
92180,21826,100
92206,80462,100
97678,64053,100
92250,35805,100
92270,79114,95
92278,52012,100
92289,52826,100
92290,52826,100
92335,22122,100
92345,17093,95
92366,70396,100
96177,70396,100
92374,53216,100
92385,50405,100
92921,50405,100
92562,25155,100
93571,25155,100
92579,39854,86
92615,70227,100
92616,70227,100
92766,73069,100
93303,73069,100
92774,51181,100
92850,51181,100
92780,37322,100
92787,44933,100
92788,44933,100
92790,20985,100
92810,30809,100
96149,30809,100
92827,73056,100
92830,75616,100
93655,75616,100
92835,94088,100
92836,94088,100
92838,8709,100
93418,8709,100
92862,59311,100
92865,41863,100
92877,61915,100
94593,61915,100
92879,89952,100
92880,89952,100
92884,91183,100
92896,59849,100
96168,59849,100
92919,3947,92
94811,3947,92
92978,5973,100
92982,6052,82
93394,6052,100
92988,2173,100
92989,2173,100
92996,40493,100
93010,20806,100
93016,10484,100
93063,84513,100
94632,84513,100
93104,20687,100
94436,20687,100
93113,51724,100
93200,88602,100
94765,88602,100
93250,92223,98
93252,34920,81
93281,7635,100
95870,73284,100
93317,4235,100
93339,92931,100
93344,41862,86
94873,41862,86
93345,14560,85
93360,26821,100
93364,48954,100
93469,30921,100
93480,20660,100
93563,3050,100
93604,85579,100
93645,20418,100
93696,4644,85
93743,12801,95
93744,76250,100
93761,76250,100
93753,40049,93
94816,40049,93
93756,80401,95
94367,80401,95
93768,68429,100
93852,41971,98
93895,41971,87
93862,64735,90
94143,64735,90
93874,696,100
93891,82744,100
93903,38521,90
96221,38521,90
93963,13558,100
93965,13558,100
94023,77697,100
94041,80337,100
94055,70871,100
94688,70871,100
94062,2623,100
94071,50583,100
96216,77799,100
94087,90451,100
94115,6665,100
94155,84484,100
95505,84484,100
94173,34263,100
94179,42863,100
94211,92888,100
94253,49138,90
94259,51226,88
95313,51226,88
94861,45462,100
94307,51375,100
94689,51375,100
94364,1578,100
94460,74551,100
96141,74551,100
94472,53221,100
94491,69137,100
94492,69137,100
94507,47021,100
94508,47021,100
94530,71093,100
94589,71093,100
94544,23732,100
94546,44050,100
94563,81455,100
94590,42001,100
94594,42001,100
94630,67556,81
94630,93945,100
96172,93945,85
94644,93618,100
94645,93618,100
94650,23793,94
94666,20386,92
94686,16337,100
94714,93860,100
94715,23663,88
94734,90609,100
97461,90609,100
94759,39750,100
94795,93125,96
94823,10377,100
94840,7060,100
94874,15504,100
94903,87163,100
94947,13985,96
94986,31619,100
95045,20152,100
95270,20152,100
95082,62115,100
95110,73214,100
98138,73214,100
95130,58848,97
95200,91425,100
95203,91425,100
95215,77492,100
95244,51656,100
95287,21452,100
95314,4938,89
95334,73289,100
95378,62958,86
95394,93980,91
95428,42162,100
95454,21929,100
95464,2843,100
96988,2843,100
95471,83780,100
95482,59873,91
95489,88972,100
95499,88972,100
95564,66528,100
95575,7585,100
97744,85517,100
95673,31123,100
95709,42553,100
96756,42553,100
95717,68883,100
95779,18112,86
95820,5281,100
96828,5281,100
95893,59467,88
95909,80223,100
95914,76407,92
95951,86294,100
95952,86294,100
95953,34908,100
96876,34908,100
96021,81550,95
96022,81550,100
96050,630,100
97925,630,100
96069,33592,100
96115,11092,100
97073,11092,100
96605,17503,100
96203,65468,100
96204,65468,100
96224,9369,100
96412,9369,100
96238,10478,100
96333,76141,100
96382,85811,100
96420,51950,100
96456,59060,100
96457,29999,100
96468,4166,100
96469,4166,100
96495,332,100
96497,332,100
96528,67703,100
97308,67703,100
96544,60630,100
96546,79554,100
96614,2742,100
97360,2742,100
96618,73464,100
96623,44055,100
96883,44055,100
96660,30521,100
97470,30521,100
96715,6187,90
96725,22801,81
97228,22801,81
96752,9775,85
96783,8304,100
96796,71796,100
96824,25296,100
96827,67917,100
96910,15855,100
96919,33855,95
97397,63978,91
96932,22813,100
96933,22813,100
96977,22660,100
97984,22660,100
96993,82903,100
97055,31507,88
97108,63360,100
97128,68127,100
97140,85199,89
97179,41991,83
97271,41991,83
97192,71366,83
97193,88623,100
97298,52616,100
97320,47008,100
97344,70929,100
97345,70929,100
97369,72330,100
97384,44665,100
97390,94240,100
97474,81010,100
97710,81010,100
97489,79144,100
97510,91523,100
97515,36691,85
97543,64183,100
97545,24502,100
97576,59833,100
97615,57749,100
97621,8376,100
97624,1483,85
97742,81068,100
97751,80443,100
97756,92688,88
97760,55394,100
97771,47653,100
97843,6504,100
98450,47202,91
97908,74301,100
97943,645,100
97967,89597,100
98023,88922,100
98046,85336,100
98047,85336,100
98051,20851,100
98055,34856,81
98078,34856,100
98183,48009,100
98184,72975,84
98263,72975,85
98277,41700,100
98305,8963,100
98307,23108,100
98315,56085,100
98355,52838,100
98357,51776,100
98407,38040,100
98408,38040,100
98454,50864,100
98454,82048,83
28375,72199,100
28546,72199,100
28401,57485,100
28402,76659,100
28408,19855,100
28506,67061,100
28511,28871,94
28518,18418,100
28542,4116,100
28563,52494,100
29999,52494,100
28578,92221,100
28593,12253,100
28599,34223,100
28632,73561,100
28635,79158,100
28638,49936,100
28649,30500,82
33374,34800,100
36046,34800,100
36601,34800,100
28725,38784,100
28800,38784,100
28727,86358,100
28728,36361,100
28750,19473,100
29087,19473,100
28783,3253,100
28803,82968,100
28846,64512,100
28860,64414,100
28877,63107,95
28881,72798,100
28889,23129,100
28897,37096,100
28903,89946,85
28950,26262,100
28978,93582,82
28981,21583,100
28982,21583,100
28996,43501,84
29011,94131,100
29019,67319,92
29047,2921,100
29929,2921,100
29076,4062,100
29080,23332,100
29081,23332,100
29088,19288,100
29179,19288,100
29105,44719,82
30309,44719,100
29118,33930,100
29119,33930,100
29133,49230,96
32881,49230,100
29155,88284,100
29161,50935,100
29187,6713,100
29188,22536,100
30620,22536,100
29209,83388,100
29234,17302,92
36497,93458,88
29239,39783,100
29290,21341,94
33399,21341,94
29293,60749,100
29329,40776,100
29351,2808,100
29355,8127,95
29370,24454,100
30650,24454,100
29376,38697,100
29380,61795,86
29383,20745,93
29395,57609,86
29441,73083,100
29707,73083,100
29465,16330,100
29472,2062,100
38374,27177,100
29501,26434,100
31762,2275,100
29555,69124,83
29570,87735,100
29583,11955,100
29629,52621,100
29675,75116,96
29704,76491,100
29736,7099,100
29763,40722,100
29770,33536,81
29831,90038,100
29834,26009,100
29920,26009,100
35781,18544,100
29882,69382,100
29883,69382,100
31889,88356,100
29893,88750,100
29894,65959,100
29897,73420,100
29900,18091,100
29913,54156,83
30326,54156,83
29916,26450,89
29924,40088,100
29928,12544,100
30401,12544,100
29943,39536,89
29974,48551,100
29990,50323,96
30000,40883,82
30001,40883,82
30005,27051,100
30012,47286,100
30024,77,85
30038,83127,100
31408,83127,100
30059,27763,83
30182,27763,83
30070,73106,100
31424,73106,100
30072,45144,100
32035,45144,100
31440,88298,100
30108,92756,100
30125,33844,100
36460,47855,100
36752,47855,100
30143,72283,82
30155,87574,100
31354,87574,100
30160,82398,100
30162,21768,100
30667,21768,100
30166,58823,100
30167,58823,100
33998,39154,100
34380,39154,100
30212,30168,94
30222,80789,100
31066,57212,100
31364,57212,100
30247,91847,100
31842,91847,100
30264,54508,84
30280,53339,100
30645,53339,100
30282,49010,100
30296,14930,93
30313,28407,100
30321,40340,100
30376,40340,100
30338,23128,100
30380,88041,100
30386,60799,100
30416,56708,100
30421,42364,100
30758,42364,100
30481,3140,100
30571,28958,100
30595,20832,100
31714,20832,100
30606,77107,100
30617,39100,81
32046,39100,81
30619,50893,100
31393,50893,100
30633,64553,88
30668,2842,100
31200,2842,100
30682,56591,95
33100,56591,100
30686,15985,100
31996,15985,100
30691,58924,100
30696,80642,100
31071,80642,100
30707,20744,100
31081,62408,87
30745,14186,100
31240,14186,100
30762,64436,100
30768,93835,100
33670,78851,83
33671,78851,100
30797,72371,100
31294,72371,100
30864,63464,100
30880,21964,100
30892,21964,100
30946,36353,87
31153,36353,87
30996,39255,100
30998,70128,100
32454,70128,100
31005,62629,100
31451,62629,100
31009,37087,100
31010,37087,100
31038,74067,100
31049,73847,100
31053,74824,93
33624,74824,93
31070,34244,100
31086,77097,82
31123,81045,100
31166,48630,100
31171,55185,100
31193,22740,100
31207,32041,100
31324,44426,100
33280,44426,100
31218,62242,100
38517,34001,100
31269,67021,100
31278,67021,100
31271,84026,100
31484,84026,100
31288,7338,100
32321,7338,100
31347,84343,100
31367,1167,82
31392,66621,88
32190,66621,88
31398,17963,100
31405,6719,100
31764,6719,100
31409,37464,87
31559,37464,87
31428,93285,100
31498,56156,100
32000,56156,100
31556,78308,100
31591,8280,100
31600,23628,100
32945,23628,100
31608,50452,100
31645,3183,100
32986,3183,100
31667,1717,100
31704,91838,100
32124,91838,100
31708,71548,83
32745,87901,94
33539,87901,94
31745,45341,86
31746,71478,100
31780,80855,100
31785,79153,87
31803,43090,91
31807,4536,83
32121,4536,83
31814,28056,100
31820,67075,100
31830,39407,100
31854,91159,100
32032,91159,100
31859,32218,100
32041,32218,100
31960,53588,100
31970,73055,100
31972,73055,100
31986,79589,100
31988,79589,100
31989,78535,85
31993,3647,100
32054,29486,100
32472,29486,100
32072,24789,100
32070,50183,100
33448,28585,95
36302,52200,100
37275,52200,100
38059,497,100
38439,497,100
32093,24886,82
32115,50636,94
32220,20565,100
34543,20565,100
37371,17433,90
32258,58692,87
38051,58692,100
32294,15334,83
32308,24354,100
33478,70734,100
32385,47535,100
32569,47535,100
32397,80666,100
32615,80666,100
32430,14132,85
32438,90799,81
32464,25691,100
38395,25691,100
32468,16255,100
32474,28339,100
32521,9393,100
33906,9393,100
32525,754,100
32528,36192,88
32560,39570,100
32566,87229,100
33937,87229,88
32592,37985,100
32625,50267,100
32628,73324,100
32633,75229,100
32648,51195,100
32659,25659,100
32695,4951,92
32713,4392,100
32969,4392,100
32729,63786,100
32854,51491,100
32887,5607,100
32888,72085,100
32912,63720,100
32923,67474,100
32925,67474,100
32981,9280,100
32985,8363,100
32987,84195,100
32989,84195,100
33002,72917,100
33031,72917,94
33016,21898,83
33026,14552,100
33069,23894,100
33073,53516,92
33124,2864,81
33141,28126,100
34532,28126,100
33238,9414,100
33242,45836,100
33258,9261,100
33282,82204,88
35883,82204,90
33306,40113,93
33320,14623,100
33322,14623,100
33447,66462,100
33484,72510,100
33488,27683,100
33498,61936,100
33578,61936,100
33666,88000,93
33717,60571,100
33721,1857,100
33739,87934,100
33785,87934,100
33779,39794,100
33788,45944,100
34536,45944,100
33795,3915,100
33831,75540,100
33832,24783,100
33835,55673,100
33947,55673,100
33853,22094,100
35116,22094,100
33889,65441,100
33925,47118,100
33935,16716,100
33954,19643,83
34025,3804,100
34026,59960,100
35266,59960,100
34027,84290,100
35278,84290,100
34046,411,97
34056,57620,100
35291,57620,100
34101,38544,88
34097,45118,100
34126,13813,100
34151,66527,100
34766,66527,100
34187,58207,100
34200,14456,100
34662,14456,100
34213,2524,94
34221,18273,100
34296,58803,100
34287,84482,100
34672,84482,100
34401,82297,100
34415,22462,100
34416,22462,100
34423,88106,100
34424,88106,100
34435,74360,100
34458,75951,100
34485,60989,100
35672,60989,100
34549,86982,100
34566,77317,93
34580,18612,91
34592,79940,100
34604,54345,100
34663,5362,90
34664,5765,100
34676,29202,100
38548,29202,100
34698,76233,86
34712,53507,100
34931,53507,100
34714,26792,100
34731,77796,100
34812,1344,95
34833,18220,90
34981,18220,90
34856,57,100
34860,10480,89
34887,57981,100
38108,57981,100
37013,17128,100
34987,28648,100
35008,41802,100
35976,41802,100
35009,83383,100
35010,83383,100
35055,7773,100
35070,28128,100
36666,28128,100
36667,55955,83
35105,2040,100
35113,83911,96
36610,83911,96
35117,84567,100
36541,84567,100
35151,26226,86
35165,66898,100
36100,66898,100
35194,72985,86
35201,79105,100
